"統計名：","法人企業統計調査 時系列データ"
"表番号：","1"
"表題：","[時系列データ] 金融業、保険業以外の業種(原数値)"
"実施年月：","2024年度","-"

"*","計算結果が値を持たない項目"
"***","数字が得られないもの"

"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) コード","045","065","057","066","235","071","072","073"
"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) 補助コード","-","-","-","-","-","-","-","-"
"業種 (金融業、保険業以外の業種) コード","業種 (金融業、保険業以外の業種) 補助コード","業種 (金融業、保険業以外の業種)","規模 (金融業、保険業以外の業種) コード","規模 (金融業、保険業以外の業種) 補助コード","規模 (金融業、保険業以外の業種)","年  期 コード","年  期 補助コード","年  期","/調査項目 (金融業、保険業以外の業種)","売上高(当期末)【百万円】","役員給与(当期末)【百万円】","役員賞与(当期末)【百万円】","従業員給与(当期末)【百万円】","従業員賞与(当期末)【百万円】","期中平均役員数(当期末)【人】","期中平均従業員数(当期末)【人】","付加価値(当期末)【百万円】"
"104","","全産業（除く金融保険業）","25","","10億円以上","19940","","1994年度","","508,233,182","750,869","176,052","41,708,589","***","60,670","7,308,731","81,091,204"
"104","","全産業（除く金融保険業）","25","","10億円以上","19950","","1995年度","","531,011,546","788,025","102,174","42,543,005","***","62,120","7,240,749","84,204,495"
"104","","全産業（除く金融保険業）","25","","10億円以上","19960","","1996年度","","547,823,027","805,261","163,843","43,577,043","***","63,717","7,272,769","86,928,613"
"104","","全産業（除く金融保険業）","25","","10億円以上","19970","","1997年度","","550,675,463","832,585","155,003","43,934,781","***","64,723","7,274,179","87,727,287"
"104","","全産業（除く金融保険業）","25","","10億円以上","19980","","1998年度","","512,067,413","805,568","115,436","42,854,869","***","63,948","7,249,877","82,426,955"
"104","","全産業（除く金融保険業）","25","","10億円以上","19990","","1999年度","","507,257,748","768,980","119,522","41,730,850","***","60,742","7,134,077","83,190,769"
"104","","全産業（除く金融保険業）","25","","10億円以上","20000","","2000年度","","526,967,343","755,900","141,752","41,929,163","***","58,895","6,912,543","86,587,129"
"104","","全産業（除く金融保険業）","25","","10億円以上","20010","","2001年度","","512,537,126","752,339","71,626","41,668,966","***","57,829","6,810,483","82,602,107"
"104","","全産業（除く金融保険業）","25","","10億円以上","20020","","2002年度","","500,774,535","732,603","240,662","39,619,393","***","56,089","6,850,810","83,743,423"
"104","","全産業（除く金融保険業）","25","","10億円以上","20030","","2003年度","","508,531,227","737,192","207,841","39,483,354","***","54,137","6,749,110","85,843,718"
"104","","全産業（除く金融保険業）","25","","10億円以上","20040","","2004年度","","539,259,011","926,222","340,628","39,442,820","***","55,769","6,775,812","88,705,549"
"104","","全産業（除く金融保険業）","25","","10億円以上","20050","","2005年度","","565,202,193","932,741","612,672","39,647,544","***","54,979","6,743,324","90,076,100"
"104","","全産業（除く金融保険業）","25","","10億円以上","20060","","2006年度","","598,002,294","930,899","0","40,287,311","***","53,113","6,822,199","92,787,259"
"104","","全産業（除く金融保険業）","25","","10億円以上","20070","","2007年度","","622,075,088","854,417","159,812","32,934,130","8,422,027","52,700","6,971,894","95,034,892"
"104","","全産業（除く金融保険業）","25","","10億円以上","20080","","2008年度","","588,136,835","810,889","71,688","32,693,402","8,342,215","52,465","7,257,213","80,150,186"
"104","","全産業（除く金融保険業）","25","","10億円以上","20090","","2009年度","","517,042,850","761,990","70,213","33,212,178","8,083,583","51,166","7,664,567","80,263,013"
"104","","全産業（除く金融保険業）","25","","10億円以上","20100","","2010年度","","542,492,402","763,798","84,472","33,424,115","8,376,340","49,640","7,503,199","88,559,432"
"104","","全産業（除く金融保険業）","25","","10億円以上","20110","","2011年度","","537,917,734","768,696","76,557","33,663,079","8,281,243","49,025","7,572,367","84,833,946"
"104","","全産業（除く金融保険業）","25","","10億円以上","20120","","2012年度","","535,177,197","746,497","77,229","32,514,058","7,972,214","47,457","7,280,781","83,852,492"
"104","","全産業（除く金融保険業）","25","","10億円以上","20130","","2013年度","","559,671,294","736,264","91,998","32,750,979","8,356,169","46,698","7,366,909","90,658,904"
"104","","全産業（除く金融保険業）","25","","10億円以上","20140","","2014年度","","565,190,545","755,341","97,328","33,244,069","8,636,882","46,508","7,432,668","93,520,612"
"104","","全産業（除く金融保険業）","25","","10億円以上","20150","","2015年度","","547,178,363","759,389","103,659","33,346,478","8,927,780","46,276","7,525,627","97,849,218"
"104","","全産業（除く金融保険業）","25","","10億円以上","20160","","2016年度","","537,203,021","760,833","101,640","32,965,638","8,945,517","45,115","7,268,358","96,238,804"
"104","","全産業（除く金融保険業）","25","","10億円以上","20170","","2017年度","","568,667,315","779,550","123,638","33,704,442","9,434,329","45,519","7,570,374","102,610,690"
"104","","全産業（除く金融保険業）","25","","10億円以上","20180","","2018年度","","589,823,356","798,022","122,416","34,262,364","9,668,292","45,598","7,600,466","105,114,708"
"104","","全産業（除く金融保険業）","25","","10億円以上","20190","","2019年度","","564,219,254","802,420","109,326","34,535,909","9,727,768","45,229","7,571,167","99,411,745"
"104","","全産業（除く金融保険業）","25","","10億円以上","20200","","2020年度","","512,262,125","779,006","110,420","33,274,488","9,191,219","43,977","7,390,019","91,039,713"
"104","","全産業（除く金融保険業）","25","","10億円以上","20210","","2021年度","","543,614,687","773,506","133,842","34,112,016","9,769,799","42,226","7,467,466","102,031,819"
"104","","全産業（除く金融保険業）","25","","10億円以上","20220","","2022年度","","599,877,130","833,761","140,469","34,101,211","9,942,938","41,390","7,235,589","105,150,574"
"104","","全産業（除く金融保険業）","25","","10億円以上","20230","","2023年度","","600,357,719","794,552","151,846","34,519,556","10,292,572","40,846","7,131,530","113,308,646"
"104","","全産業（除く金融保険業）","25","","10億円以上","20240","","2024年度","","620,754,172","799,707","163,254","35,981,802","10,933,808","39,833","7,175,143","119,542,692"
"104","","全産業（除く金融保険業）","24","","1億円以上 - 10億円未満","19600","","1960年度","","5,811,969","22,492","5,161","428,719","***","16,939","1,432,829","912,517"
"104","","全産業（除く金融保険業）","24","","1億円以上 - 10億円未満","19610","","1961年度","","7,358,873","28,973","6,937","531,777","***","22,176","1,615,233","1,124,616"
"104","","全産業（除く金融保険業）","24","","1億円以上 - 10億円未満","19620","","1962年度","","7,657,749","32,167","7,763","612,373","***","23,542","1,758,607","1,197,456"
"104","","全産業（除く金融保険業）","24","","1億円以上 - 10億円未満","19630","","1963年度","","8,923,918","38,858","9,539","726,416","***","27,899","1,885,709","1,431,881"
"104","","全産業（除く金融保険業）","24","","1億円以上 - 10億円未満","19640","","1964年度","","10,599,520","48,020","9,978","864,618","***","32,064","1,990,026","1,628,362"
"104","","全産業（除く金融保険業）","24","","1億円以上 - 10億円未満","19650","","1965年度","","11,467,638","50,320","9,850","982,001","***","31,713","2,072,138","1,814,699"
"104","","全産業（除く金融保険業）","24","","1億円以上 - 10億円未満","19660","","1966年度","","13,193,899","54,029","11,701","1,114,668","***","32,223","2,041,500","2,115,143"
"104","","全産業（除く金融保険業）","24","","1億円以上 - 10億円未満","19670","","1967年度","","16,376,818","65,142","14,959","1,370,425","***","37,910","2,264,296","2,685,407"
"104","","全産業（除く金融保険業）","24","","1億円以上 - 10億円未満","19680","","1968年度","","19,698,785","79,826","18,513","1,653,035","***","40,806","2,411,360","3,247,286"
"104","","全産業（除く金融保険業）","24","","1億円以上 - 10億円未満","19690","","1969年度","","25,947,001","97,133","23,986","2,164,858","***","42,463","2,725,835","4,235,913"
"104","","全産業（除く金融保険業）","24","","1億円以上 - 10億円未満","19700","","1970年度","","29,192,117","111,179","26,214","2,561,220","***","44,057","2,784,574","4,854,611"
"104","","全産業（除く金融保険業）","24","","1億円以上 - 10億円未満","19710","","1971年度","","32,179,553","128,307","25,688","2,992,980","***","48,330","2,869,194","5,338,816"
"104","","全産業（除く金融保険業）","24","","1億円以上 - 10億円未満","19720","","1972年度","","37,817,398","149,318","31,430","3,527,673","***","51,160","2,934,488","6,337,603"
"104","","全産業（除く金融保険業）","24","","1億円以上 - 10億円未満","19730","","1973年度","","50,276,032","187,491","45,049","4,424,328","***","54,299","3,021,930","8,543,101"
"104","","全産業（除く金融保険業）","24","","1億円以上 - 10億円未満","19740","","1974年度","","61,291,275","247,049","46,229","5,894,088","***","59,481","3,166,328","10,480,749"
"104","","全産業（除く金融保険業）","24","","1億円以上 - 10億円未満","19750","","1975年度","","66,371,320","295,459","44,350","6,325,777","***","71,289","3,086,290","10,477,363"
